From,To,Seconds,Meters
HBRI,AGEN,1307,22640
HBRI,LPAL,884,14823
HBRI,EXTW,943,17800
HBRI,PVIS,1200,21442
HBRI,SCLE,1832,46598
HBRI,GREE,1277,23272
HBRI,GGMC,561,8516
HBRI,HVCC,656,11188
HBRI,UCIM,486,6784
HBRI,MANO,1161,17288
HBRI,COVI,1683,38393
HBRI,WAMC,1239,23476
HBRI,EDNA,689,9406
HBRI,LHAB,1605,29728
HBRI,PALM,1247,25563
HBRI,HSOU,422,5845
HBRI,WAEC,1277,23790
HBRI,BVCC,994,16578
HBRI,TOWN,475,3757
HBRI,SCOA,2144,45357
HBRI,CVSB,1314,26579
HBRI,LAKE,1339,26981
HBRI,LPIH,1157,24765
HBRI,TUSH,592,8207
HBRI,PACI,617,9718
HBRI,BGSJ,1716,40490
HBRI,HELP,944,17763
HBRI,BGYL,1025,17602
HBRI,COLL,863,18967
HBRI,GGCH,844,15169
HBRI,CMIS,1399,30287
HBRI,KINB,1141,23429
HBRI,KINO,286,3710
HBRI,STAN,1201,21416
HBRI,KINW,941,17744
HBRI,CVLH,1201,26222
HBRI,SJUD,1339,22150
HBRI,FPCC,695,5955
HBRI,ANHC,1215,23332
HBRI,FLAG,1189,22128
HBRI,CAPO,1913,47596
HBRI,GORD,921,17279
HBRI,ATCC,1249,24220
HBRI,FVRH,1106,22030
HBRI,MISS,1473,34168
HBRI,ROYL,923,14126
HBRI,LEIS,940,14821
HBRI,ACNC,1315,22424
HBRI,ALTA,596,8642
HBRI,NNRC,1128,21743
HBRI,IRVR,1024,19070
HBRI,WINA,1321,22693
HBRI,NSUB,989,20776
HBRI,ALAM,1316,29930
HBRI,CMSA,929,17748
HBRI,CHAP,250,1648
HBRI,KNOT,1224,23973
HBRI,HBRI,0,0
HBRI,OCMM,1087,22786
HBRI,HSUB,1366,25361
HBRI,CMCH,667,6837
HBRI,COCT,949,14450
HBRI,WLNT,799,12002
HBRI,SMMC,1279,26360
HBRI,FOCC,439,4654
HBRI,KAIA,626,9989
HBRI,RGNT,1124,20804
HBRI,HVAL,1336,25187
HBRI,FREE,1284,25834
HBRI,QUAK,1022,18871
HBRI,CARE,350,2849
HBRI,VIVA,1219,26108
HBRI,SCRT,459,6003
HBRI,PREG,1581,28761
HBRI,SNMR,833,15098
HBRI,EVER,1246,22872
HBRI,NEWO,505,4403
HBRI,WMCS,454,3706
HBRI,ORRH,636,9028
HBRI,SEAC,1492,27130
HBRI,WMCA,749,11927
HBRI,ELIZ,1284,23615
HBRI,PSUP,1207,22375
HBRI,CHOC,351,4042
HBRI,COAS,982,14395
HBRI,CVPL,889,13800
HBRI,TERR,1216,22713
HBRI,CMLH,1781,31033
HBRI,PANA,1305,22669
HBRI,GPCC,502,8123
HBRI,SJOS,497,4440
HBRI,PLAC,1028,13610
HBRI,HBHO,1366,25361
HBRI,MESA,1090,21260
HBRI,BEAC,1454,27615
HBRI,LAMC,1325,29703
HBRI,BPNC,1155,22510
HBRI,PKVW,809,13742
HBRI,WINF,1058,18948
HBRI,AMMC,931,15622
HBRI,VICT,886,19141
HBRI,AGBP,1039,21522
OCMM,CSNC,1325,13807
OCMM,HOAG,903,11142
OCMM,AGEN,1234,18487
OCMM,LPAL,1511,31618
OCMM,EXTW,702,9085
OCMM,PVIS,1829,38277
OCMM,SCLE,1686,45593
OCMM,GREE,1906,40107
OCMM,GGMC,1197,13454
OCMM,HVCC,1282,27982
OCMM,UCIM,1112,23579
OCMM,MANO,472,4775
OCMM,COVI,1328,30612
OCMM,WAMC,1346,16103
OCMM,EDNA,1153,11672
OCMM,LHAB,2248,46128
OCMM,PALM,1196,25582
OCMM,HSOU,755,16676
OCMM,WAEC,1342,16199
OCMM,BVCC,1414,14431
OCMM,TOWN,1062,21481
OCMM,SCOA,1926,36403
OCMM,CVSB,957,16153
OCMM,LAKE,1324,28082
OCMM,LPIH,1483,21439
OCMM,TUSH,726,15107
OCMM,PACI,1039,10858
OCMM,BGSJ,1570,39485
OCMM,HELP,765,9466
OCMM,BGYL,1687,37171
OCMM,COLL,515,11090
OCMM,GGCH,897,9575
OCMM,CMIS,1386,31427
OCMM,KINB,1769,40264
OCMM,KINO,957,22812
OCMM,STAN,606,10601
OCMM,KINW,787,9586
OCMM,CVLH,1188,27362
OCMM,SJUD,1968,38985
OCMM,FPCC,1015,20136
OCMM,ANHC,1330,16459
OCMM,FLAG,841,14250
OCMM,CAPO,1767,46591
OCMM,GORD,1550,34114
OCMM,ATCC,1321,19346
OCMM,FVRH,357,3611
OCMM,MISS,1461,35308
OCMM,ROYL,809,8627
OCMM,LEIS,1567,31616
OCMM,ACNC,1317,16180
OCMM,ALTA,1289,12419
OCMM,NNRC,779,13865
OCMM,IRVR,896,18882
OCMM,WINA,1183,18005
OCMM,NSUB,648,8274
OCMM,ALAM,996,21427
OCMM,CMSA,400,5908
OCMM,CHAP,945,21261
OCMM,KNOT,1293,19360
OCMM,HBRI,1139,22548
OCMM,OCMM,0,0
OCMM,HSUB,480,4289
OCMM,CMCH,1201,23235
OCMM,COCT,1250,12723
OCMM,WLNT,1543,16018
OCMM,SMMC,1266,27500
OCMM,FOCC,1040,23168
OCMM,KAIA,1288,29557
OCMM,RGNT,846,14937
OCMM,HVAL,518,4615
OCMM,FREE,1269,26935
OCMM,QUAK,1024,12627
OCMM,CARE,947,18529
OCMM,VIVA,1207,27248
OCMM,SCRT,827,17364
OCMM,PREG,2208,45556
OCMM,SNMR,1541,15894
OCMM,EVER,1875,39706
OCMM,NEWO,1200,24016
OCMM,WMCS,851,17368
OCMM,ORRH,1222,11945
OCMM,SEAC,486,4595
OCMM,WMCA,1375,28722
OCMM,ELIZ,1913,40450
OCMM,PSUP,885,10577
OCMM,CHOC,1023,23144
OCMM,COAS,771,10050
OCMM,CVPL,741,9887
OCMM,TERR,1845,39548
OCMM,CMLH,2407,47828
OCMM,PANA,1176,17954
OCMM,GPCC,1207,13369
OCMM,SJOS,1169,23543
OCMM,PLAC,1690,33179
OCMM,HBHO,480,4289
OCMM,MESA,823,9396
OCMM,BEAC,449,5080
OCMM,LAMC,1006,21200
OCMM,BPNC,1491,18167
OCMM,PKVW,1438,30576
OCMM,WINF,1720,38517
OCMM,AMMC,1557,32417
OCMM,VICT,537,11264
OCMM,AGBP,1665,38317
MESA,CSNC,1497,25502
MESA,HOAG,392,2965
MESA,AGEN,1745,30674
MESA,LPAL,1601,30861
MESA,EXTW,1213,21272
MESA,PVIS,1919,37520
MESA,SCLE,1735,43252
MESA,GREE,1997,39350
MESA,GGMC,1292,24631
MESA,HVCC,1373,27225
MESA,UCIM,1203,22822
MESA,MANO,967,12920
MESA,COVI,1377,28271
MESA,WAMC,1857,28290
MESA,EDNA,1393,17104
MESA,LHAB,2339,45371
MESA,PALM,1302,24882
MESA,HSOU,845,15919
MESA,WAEC,1853,28387
MESA,BVCC,1711,32615
MESA,TOWN,1152,20724
MESA,SCOA,1975,34061
MESA,CVSB,1468,28340
MESA,LAKE,1430,27382
MESA,LPIH,1874,40803
MESA,TUSH,817,14350
MESA,PACI,1347,25833
MESA,BGSJ,1619,37143
MESA,HELP,1276,21653
MESA,BGYL,1778,36414
MESA,COLL,329,2822
MESA,GGCH,1408,21762
MESA,CMIS,1492,30726
MESA,KINB,1860,39507
MESA,KINO,1048,22055
MESA,STAN,1117,22789
MESA,KINW,1298,21773
MESA,CVLH,1294,26662
MESA,SJUD,2059,38228
MESA,FPCC,1105,19379
MESA,ANHC,1841,28646
MESA,FLAG,270,1792
MESA,CAPO,1815,44250
MESA,GORD,1641,33357
MESA,ATCC,1832,31533
MESA,FVRH,855,13810
MESA,MISS,1565,32140
MESA,ROYL,966,11353
MESA,LEIS,1657,30859
MESA,ACNC,1828,28367
MESA,ALTA,1327,24757
MESA,NNRC,209,1407
MESA,IRVR,1002,18182
MESA,WINA,1694,30193
MESA,NSUB,270,1866
MESA,ALAM,1507,33614
MESA,CMSA,679,9558
MESA,CHAP,1036,20504
MESA,KNOT,1804,31548
MESA,HBRI,1230,21791
MESA,OCMM,907,9385
MESA,HSUB,1176,13347
MESA,CMCH,1292,22478
MESA,COCT,1692,28028
MESA,WLNT,1516,28039
MESA,SMMC,1372,26799
MESA,FOCC,1130,22411
MESA,KAIA,1379,28800
MESA,RGNT,895,12596
MESA,HVAL,1086,16968
MESA,FREE,1375,26234
MESA,QUAK,1535,24814
MESA,CARE,1037,17772
MESA,VIVA,1313,26548
MESA,SCRT,918,16607
MESA,PREG,2298,44799
MESA,SNMR,1550,31135
MESA,EVER,1965,38949
MESA,NEWO,1291,23259
MESA,WMCS,942,16611
MESA,ORRH,1366,25143
MESA,SEAC,1040,11534
MESA,WMCA,1466,27965
MESA,ELIZ,2003,39693
MESA,PSUP,288,2039
MESA,CHOC,1113,22387
MESA,COAS,915,10842
MESA,CVPL,885,10679
MESA,TERR,1936,38791
MESA,CMLH,2498,47071
MESA,PANA,1687,30141
MESA,GPCC,1232,24239
MESA,SJOS,1259,22786
MESA,PLAC,1780,32422
MESA,HBHO,1176,13347
MESA,MESA,0,0
MESA,BEAC,1003,11391
MESA,LAMC,1517,33387
MESA,BPNC,1872,38548
MESA,PKVW,1529,29819
MESA,WINF,1811,37760
MESA,AMMC,1648,31660
MESA,VICT,371,2700
MESA,AGBP,1755,37560
CMCH,CSNC,1117,15787
CMCH,HOAG,1425,23849
CMCH,AGEN,1678,28111
CMCH,LPAL,1255,20294
CMCH,EXTW,1314,23271
CMCH,PVIS,1571,26913
CMCH,SCLE,1938,49521
CMCH,GREE,1649,28743
CMCH,GGMC,932,13987
CMCH,HVCC,1027,16659
CMCH,UCIM,857,12255
CMCH,MANO,1419,21951
CMCH,COVI,1767,37123
CMCH,WAMC,1610,28947
CMCH,EDNA,1060,14877
CMCH,LHAB,1976,35199
CMCH,PALM,1353,28486
CMCH,HSOU,501,6124
CMCH,WAEC,1648,29261
CMCH,BVCC,1365,22049
CMCH,TOWN,792,10392
CMCH,SCOA,2267,42516
CMCH,CVSB,1685,32050
CMCH,LAKE,1248,26059
CMCH,LPIH,1528,30236
CMCH,TUSH,677,6860
CMCH,PACI,988,15188
CMCH,BGSJ,1822,43412
CMCH,HELP,1315,23234
CMCH,BGYL,1318,16183
CMCH,COLL,1063,19770
CMCH,GGCH,1215,20640
CMCH,CMIS,1505,33210
CMCH,KINB,1512,28900
CMCH,KINO,657,9180
CMCH,STAN,1566,31811
CMCH,KINW,1312,23215
CMCH,CVLH,1307,29145
CMCH,SJUD,1722,26087
CMCH,FPCC,883,8931
CMCH,ANHC,1586,28802
CMCH,FLAG,1389,22930
CMCH,CAPO,2019,50519
CMCH,GORD,1292,22750
CMCH,ATCC,1620,29691
CMCH,FVRH,1305,22832
CMCH,MISS,1580,37090
CMCH,ROYL,1123,14929
CMCH,LEIS,1311,20292
CMCH,ACNC,1686,27895
CMCH,ALTA,967,14113
CMCH,NNRC,1327,22545
CMCH,IRVR,1129,23543
CMCH,WINA,1692,28164
CMCH,NSUB,1188,21578
CMCH,ALAM,1687,35401
CMCH,CMSA,1128,18551
CMCH,CHAP,541,5418
CMCH,KNOT,1595,29444
CMCH,HBRI,689,7551
CMCH,OCMM,1287,23588
CMCH,HSUB,1565,26164
CMCH,CMCH,0,0
CMCH,COCT,1320,19921
CMCH,WLNT,1170,17472
CMCH,SMMC,1385,29282
CMCH,FOCC,810,10124
CMCH,KAIA,983,14247
CMCH,RGNT,1323,21607
CMCH,HVAL,1536,25990
CMCH,FREE,1390,28756
CMCH,QUAK,1393,24342
CMCH,CARE,609,6156
CMCH,VIVA,1326,29031
CMCH,SCRT,560,6791
CMCH,PREG,1952,34232
CMCH,SNMR,1204,20569
CMCH,EVER,1617,28343
CMCH,NEWO,283,2789
CMCH,WMCS,604,6503
CMCH,ORRH,1007,14499
CMCH,SEAC,1691,27933
CMCH,WMCA,1120,17398
CMCH,ELIZ,1655,29086
CMCH,PSUP,1407,23177
CMCH,CHOC,722,9513
CMCH,COAS,1181,15198
CMCH,CVPL,1089,14603
CMCH,TERR,1587,28184
CMCH,CMLH,2152,36504
CMCH,PANA,1676,28139
CMCH,GPCC,873,13594
CMCH,SJOS,868,9911
CMCH,PLAC,1460,17840
CMCH,HBHO,1565,26164
CMCH,MESA,1289,22063
CMCH,BEAC,1654,28418
CMCH,LAMC,1696,35174
CMCH,BPNC,1526,27981
CMCH,PKVW,1180,19213
CMCH,WINF,1414,23207
CMCH,AMMC,1302,21093
CMCH,VICT,1085,19944
CMCH,AGBP,1410,26993
COCT,CSNC,311,3306
COCT,HOAG,1747,29997
COCT,AGEN,780,8024
COCT,LPAL,692,6383
COCT,EXTW,866,11174
COCT,PVIS,1362,13651
COCT,SCLE,2352,53624
COCT,GREE,1151,11307
COCT,GGMC,595,5240
COCT,HVCC,604,5279
COCT,UCIM,612,5880
COCT,MANO,1009,10578
COCT,COVI,2226,41373
COCT,WAMC,812,8164
COCT,EDNA,745,8463
COCT,LHAB,1465,19967
COCT,PALM,1767,32589
COCT,HSOU,1066,13385
COCT,WAEC,809,8260
COCT,BVCC,164,1708
COCT,TOWN,807,9550
COCT,SCOA,2665,52383
COCT,CVSB,1237,19953
COCT,LAKE,1859,34007
COCT,LPIH,1000,15398
COCT,TUSH,1118,15242
COCT,PACI,580,5528
COCT,BGSJ,2236,47516
COCT,HELP,868,11138
COCT,BGYL,1723,27057
COCT,COLL,1385,25918
COCT,GGCH,636,6162
COCT,CMIS,1919,37313
COCT,KINB,1491,22944
COCT,KINO,857,10903
COCT,STAN,1202,13370
COCT,KINW,864,11119
COCT,CVLH,1721,33248
COCT,SJUD,1291,11525
COCT,FPCC,848,10678
COCT,ANHC,796,8519
COCT,FLAG,1711,29078
COCT,CAPO,2433,54622
COCT,GORD,1271,16794
COCT,ATCC,972,10172
COCT,FVRH,1017,9987
COCT,MISS,1993,41194
COCT,ROYL,1380,14796
COCT,LEIS,770,6644
COCT,ACNC,783,8240
COCT,ALTA,603,5324
COCT,NNRC,1650,28693
COCT,IRVR,1544,26096
COCT,WINA,790,8509
COCT,NSUB,1510,27726
COCT,ALAM,1100,12108
COCT,CMSA,1412,15926
COCT,CHAP,930,13430
COCT,KNOT,944,10186
COCT,HBRI,994,12639
COCT,OCMM,1254,12929
COCT,HSUB,1435,17441
COCT,CMCH,1314,17751
COCT,COCT,0,0
COCT,WLNT,293,3296
COCT,SMMC,1799,33386
COCT,FOCC,711,8302
COCT,KAIA,1324,19444
COCT,RGNT,1645,27755
COCT,HVAL,1464,15052
COCT,FREE,1804,32860
COCT,QUAK,606,5607
COCT,CARE,968,12951
COCT,VIVA,1740,33135
COCT,SCRT,998,13130
COCT,PREG,1424,19394
COCT,SNMR,291,3172
COCT,EVER,1354,13488
COCT,NEWO,1185,16184
COCT,WMCS,1054,13604
COCT,ORRH,537,4850
COCT,SEAC,1568,18969
COCT,WMCA,697,6018
COCT,ELIZ,1279,12513
COCT,PSUP,1729,29325
COCT,CHOC,807,8905
COCT,COAS,1395,14865
COCT,CVPL,1409,15110
COCT,TERR,1324,13330
COCT,CMLH,1624,21666
COCT,PANA,794,8561
COCT,GPCC,571,5647
COCT,SJOS,906,9188
COCT,PLAC,1488,20512
COCT,HBHO,1435,17441
COCT,MESA,1612,28211
COCT,BEAC,1546,19462
COCT,LAMC,1144,12434
COCT,BPNC,954,10232
COCT,PKVW,798,8091
COCT,WINF,1139,10624
COCT,AMMC,722,6244
COCT,VICT,1407,26092
COCT,AGBP,881,12155
WLNT,CSNC,475,4288
WLNT,HOAG,1560,30221
WLNT,AGEN,730,7192
WLNT,LPAL,544,3886
WLNT,EXTW,1044,19620
WLNT,PVIS,1204,10706
WLNT,SCLE,2165,53849
WLNT,GREE,1044,10044
WLNT,GGMC,662,10336
WLNT,HVCC,310,1983
WLNT,UCIM,441,5977
WLNT,MANO,1235,12564
WLNT,COVI,2038,41597
WLNT,WAMC,740,6947
WLNT,EDNA,789,11227
WLNT,LHAB,1285,19329
WLNT,PALM,1580,32814
WLNT,HSOU,879,13610
WLNT,WAEC,736,7044
WLNT,BVCC,208,1797
WLNT,TOWN,620,9775
WLNT,SCOA,2477,52608
WLNT,CVSB,1414,28399
WLNT,LAKE,1671,34232
WLNT,LPIH,820,14760
WLNT,TUSH,931,15467
WLNT,PACI,717,11538
WLNT,BGSJ,2049,47740
WLNT,HELP,1045,19584
WLNT,BGYL,1561,21835
WLNT,COLL,1198,26142
WLNT,GGCH,880,8925
WLNT,CMIS,1732,37538
WLNT,KINB,1328,19405
WLNT,KINO,670,11128
WLNT,STAN,1302,23237
WLNT,KINW,1041,19565
WLNT,CVLH,1534,33473
WLNT,SJUD,1129,9612
WLNT,FPCC,660,10902
WLNT,ANHC,745,7304
WLNT,FLAG,1524,29303
WLNT,CAPO,2246,54847
WLNT,GORD,1108,13254
WLNT,ATCC,898,8933
WLNT,FVRH,1310,13096
WLNT,MISS,1806,41418
WLNT,ROYL,1258,21302
WLNT,LEIS,566,3920
WLNT,ACNC,711,7024
WLNT,ALTA,739,6493
WLNT,NNRC,1462,28918
WLNT,IRVR,1357,26321
WLNT,WINA,711,7294
WLNT,NSUB,1323,27951
WLNT,ALAM,1279,14145
WLNT,CMSA,1263,24924
WLNT,CHAP,743,13655
WLNT,KNOT,871,8948
WLNT,HBRI,806,12864
WLNT,OCMM,1547,16038
WLNT,HSUB,1612,25887
WLNT,CMCH,1127,17976
WLNT,COCT,350,3534
WLNT,WLNT,0,0
WLNT,SMMC,1612,33610
WLNT,FOCC,524,8526
WLNT,KAIA,1157,15580
WLNT,RGNT,1458,27979
WLNT,HVAL,1650,26213
WLNT,FREE,1617,33084
WLNT,QUAK,826,8712
WLNT,CARE,780,13175
WLNT,VIVA,1552,33359
WLNT,SCRT,811,13355
WLNT,PREG,1244,18756
WLNT,SNMR,184,1908
WLNT,EVER,1248,12225
WLNT,NEWO,998,16409
WLNT,WMCS,867,13829
WLNT,ORRH,673,6019
WLNT,SEAC,1746,27415
WLNT,WMCA,403,2722
WLNT,ELIZ,1165,10491
WLNT,PSUP,1542,29550
WLNT,CHOC,620,9130
WLNT,COAS,1373,15508
WLNT,CVPL,1224,20975
WLNT,TERR,1218,12066
WLNT,CMLH,1444,21028
WLNT,PANA,715,7346
WLNT,GPCC,602,9944
WLNT,SJOS,718,9412
WLNT,PLAC,1325,16973
WLNT,HBHO,1612,25887
WLNT,MESA,1424,28435
WLNT,BEAC,1724,27908
WLNT,LAMC,1323,14471
WLNT,BPNC,879,9013
WLNT,PKVW,572,4933
WLNT,WINF,919,7428
WLNT,AMMC,587,4207
WLNT,VICT,1220,26316
WLNT,AGBP,701,11517
SMMC,CSNC,1671,31338
SMMC,HOAG,1502,29625
SMMC,AGEN,2211,44592
SMMC,LPAL,1775,36697
SMMC,EXTW,1719,36012
SMMC,PVIS,2093,43357
SMMC,SCLE,1081,23135
SMMC,GREE,2170,45187
SMMC,GGMC,1465,30468
SMMC,HVCC,1546,33062
SMMC,UCIM,1377,28658
SMMC,MANO,1475,27669
SMMC,COVI,746,8052
SMMC,WAMC,2130,45350
SMMC,EDNA,1593,31358
SMMC,LHAB,2513,51208
SMMC,PALM,386,2905
SMMC,HSOU,1025,21695
SMMC,WAEC,2168,45664
SMMC,BVCC,1885,38452
SMMC,TOWN,1326,26560
SMMC,SCOA,1242,17214
SMMC,CVSB,1974,43080
SMMC,LAKE,702,7254
SMMC,LPIH,2048,46639
SMMC,TUSH,1151,20684
SMMC,PACI,1521,31669
SMMC,BGSJ,965,17026
SMMC,HELP,1782,36393
SMMC,BGYL,1957,42191
SMMC,COLL,1140,25546
SMMC,GGCH,1748,37121
SMMC,CMIS,648,6824
SMMC,KINB,2034,45344
SMMC,KINO,1227,27832
SMMC,STAN,1623,37529
SMMC,KINW,1804,36513
SMMC,CVLH,42,137
SMMC,SJUD,2232,44065
SMMC,FPCC,1279,25216
SMMC,ANHC,2106,45206
SMMC,FLAG,1466,28707
SMMC,CAPO,1162,24133
SMMC,GORD,1814,39193
SMMC,ATCC,2140,46094
SMMC,FVRH,1361,28550
SMMC,MISS,722,10704
SMMC,ROYL,1384,24340
SMMC,LEIS,1831,36696
SMMC,ACNC,2161,45726
SMMC,ALTA,1500,30594
SMMC,NNRC,1405,28322
SMMC,IRVR,720,11327
SMMC,WINA,2200,44932
SMMC,NSUB,1265,27354
SMMC,ALAM,2013,48354
SMMC,CMSA,1184,24268
SMMC,CHAP,1215,26282
SMMC,KNOT,2114,45847
SMMC,HBRI,1409,27568
SMMC,OCMM,1343,29306
SMMC,HSUB,1622,31882
SMMC,CMCH,1404,25361
SMMC,COCT,1865,33864
SMMC,WLNT,1690,33876
SMMC,SMMC,0,0
SMMC,FOCC,1304,28248
SMMC,KAIA,1558,34578
SMMC,RGNT,1067,17809
SMMC,HVAL,1592,31708
SMMC,FREE,354,3257
SMMC,QUAK,1926,40823
SMMC,CARE,1216,23549
SMMC,VIVA,227,903
SMMC,SCRT,1098,22383
SMMC,PREG,2472,50636
SMMC,SNMR,1724,36972
SMMC,EVER,2139,44786
SMMC,NEWO,1470,29036
SMMC,WMCS,1121,22386
SMMC,ORRH,1540,30980
SMMC,SEAC,1748,33650
SMMC,WMCA,1640,33801
SMMC,ELIZ,2177,45529
SMMC,PSUP,1484,28954
SMMC,CHOC,1292,28164
SMMC,COAS,1326,23823
SMMC,CVPL,1296,23660
SMMC,TERR,2109,44627
SMMC,CMLH,2672,52907
SMMC,PANA,2193,44881
SMMC,GPCC,1406,30075
SMMC,SJOS,1470,27060
SMMC,PLAC,1959,38199
SMMC,HBHO,1622,31882
SMMC,MESA,1367,27839
SMMC,BEAC,1710,34135
SMMC,LAMC,2023,48127
SMMC,BPNC,2045,44384
SMMC,PKVW,1702,35656
SMMC,WINF,1957,41375
SMMC,AMMC,1822,37496
SMMC,VICT,1162,25720
SMMC,AGBP,1929,43396
FOCC,CSNC,504,5935
FOCC,HOAG,1292,24631
FOCC,AGEN,1065,18259
FOCC,LPAL,761,12167
FOCC,EXTW,701,13419
FOCC,PVIS,1077,18786
FOCC,SCLE,1897,48259
FOCC,GREE,1155,20616
FOCC,GGMC,319,4135
FOCC,HVCC,533,8532
FOCC,UCIM,363,4128
FOCC,MANO,919,12908
FOCC,COVI,1770,36007
FOCC,WAMC,1102,17966
FOCC,EDNA,447,5025
FOCC,LHAB,1482,27072
FOCC,PALM,1312,27224
FOCC,HSOU,526,7679
FOCC,WAEC,1098,18063
FOCC,BVCC,871,11778
FOCC,TOWN,262,1963
FOCC,SCOA,2209,47018
FOCC,CVSB,1072,22198
FOCC,LAKE,1403,28641
FOCC,LPIH,1034,22110
FOCC,TUSH,663,9876
FOCC,PACI,375,5337
FOCC,BGSJ,1781,42150
FOCC,HELP,702,13382
FOCC,BGYL,1189,21905
FOCC,COLL,930,20552
FOCC,GGCH,602,10788
FOCC,CMIS,1464,31947
FOCC,KINB,1018,20774
FOCC,KINO,371,3261
FOCC,STAN,959,17035
FOCC,KINW,699,13363
FOCC,CVLH,1266,27883
FOCC,SJUD,1216,19495
FOCC,FPCC,392,5312
FOCC,ANHC,1086,18322
FOCC,FLAG,1256,23713
FOCC,CAPO,1977,49257
FOCC,GORD,799,14623
FOCC,ATCC,1127,21564
FOCC,FVRH,1015,12870
FOCC,MISS,1538,35828
FOCC,ROYL,928,8657
FOCC,LEIS,817,12166
FOCC,ACNC,1073,18043
FOCC,ALTA,354,4261
FOCC,NNRC,1194,23328
FOCC,IRVR,1089,20731
FOCC,WINA,1079,18312
FOCC,NSUB,1055,22361
FOCC,ALAM,1074,25549
FOCC,CMSA,995,19333
FOCC,CHAP,447,5995
FOCC,KNOT,1101,21318
FOCC,HBRI,511,5204
FOCC,OCMM,1227,16394
FOCC,HSUB,1270,19686
FOCC,CMCH,832,10316
FOCC,COCT,707,10070
FOCC,WLNT,676,9346
FOCC,SMMC,1343,28020
FOCC,FOCC,0,0
FOCC,KAIA,790,14291
FOCC,RGNT,1190,22389
FOCC,HVAL,1308,20012
FOCC,FREE,1348,27494
FOCC,QUAK,780,14490
FOCC,CARE,485,5516
FOCC,VIVA,1284,27769
FOCC,SCRT,543,7765
FOCC,PREG,1458,26106
FOCC,SNMR,710,12442
FOCC,EVER,1123,20216
FOCC,NEWO,702,8749
FOCC,WMCS,527,6929
FOCC,ORRH,394,4647
FOCC,SEAC,1403,21213
FOCC,WMCA,626,9271
FOCC,ELIZ,1161,20959
FOCC,PSUP,1274,23960
FOCC,CHOC,95,600
FOCC,COAS,934,8726
FOCC,CVPL,948,8971
FOCC,TERR,1094,20057
FOCC,CMLH,1658,28377
FOCC,PANA,1063,18288
FOCC,GPCC,260,3742
FOCC,SJOS,193,882
FOCC,PLAC,1015,18342
FOCC,HBHO,1270,19686
FOCC,MESA,1156,22845
FOCC,BEAC,1381,21707
FOCC,LAMC,1083,25322
FOCC,BPNC,1032,19854
FOCC,PKVW,687,11086
FOCC,WINF,941,16804
FOCC,AMMC,808,12966
FOCC,VICT,952,20726
FOCC,AGBP,916,18867
KAIA,CSNC,985,19096
KAIA,HOAG,1419,30380
KAIA,AGEN,1546,31420
KAIA,LPAL,798,13004
KAIA,EXTW,1182,26580
KAIA,PVIS,905,15104
KAIA,SCLE,2026,53932
KAIA,GREE,982,16934
KAIA,GGMC,801,17296
KAIA,HVCC,962,14845
KAIA,UCIM,741,14658
KAIA,MANO,1400,26068
KAIA,COVI,1876,45727
KAIA,WAMC,1391,22762
KAIA,EDNA,928,18186
KAIA,LHAB,1310,23389
KAIA,PALM,1440,32897
KAIA,HSOU,615,13179
KAIA,WAEC,1428,23076
KAIA,BVCC,1248,17758
KAIA,TOWN,660,13701
KAIA,SCOA,2338,52691
KAIA,CVSB,1553,35359
KAIA,LAKE,1532,34315
KAIA,LPIH,1309,24052
KAIA,TUSH,785,15541
KAIA,PACI,856,18497
KAIA,BGSJ,1910,47824
KAIA,HELP,1184,26543
KAIA,BGYL,642,8999
KAIA,COLL,1057,26301
KAIA,GGCH,1083,23949
KAIA,CMIS,1592,37621
KAIA,KINB,846,17091
KAIA,KINO,525,12489
KAIA,STAN,1440,30196
KAIA,KINW,1180,26524
KAIA,CVLH,1394,33556
KAIA,SJUD,1049,15781
KAIA,FPCC,836,18131
KAIA,ANHC,1366,22618
KAIA,FLAG,1383,29462
KAIA,CAPO,2106,54930
KAIA,GORD,626,10941
KAIA,ATCC,1401,23506
KAIA,FVRH,1299,29364
KAIA,MISS,1667,41502
KAIA,ROYL,1117,21460
KAIA,LEIS,779,12868
KAIA,ACNC,1422,23139
KAIA,ALTA,836,17422
KAIA,NNRC,1322,29077
KAIA,IRVR,1218,26404
KAIA,WINA,1534,24919
KAIA,NSUB,1182,28109
KAIA,ALAM,1555,38710
KAIA,CMSA,1122,25082
KAIA,CHAP,477,9057
KAIA,KNOT,1375,23260
KAIA,HBRI,578,9481
KAIA,OCMM,1281,30120
KAIA,HSUB,1560,32695
KAIA,CMCH,895,14246
KAIA,COCT,1195,18758
KAIA,WLNT,1106,15037
KAIA,SMMC,1472,33694
KAIA,FOCC,678,13433
KAIA,KAIA,0,0
KAIA,RGNT,1317,28138
KAIA,HVAL,1530,32521
KAIA,FREE,1477,33167
KAIA,QUAK,1261,27651
KAIA,CARE,621,12081
KAIA,VIVA,1413,33442
KAIA,SCRT,653,13337
KAIA,PREG,1350,23967
KAIA,SNMR,1087,16278
KAIA,EVER,951,16533
KAIA,NEWO,732,11812
KAIA,WMCS,616,12428
KAIA,ORRH,875,17808
KAIA,SEAC,1685,34464
KAIA,WMCA,846,13395
KAIA,ELIZ,989,17276
KAIA,PSUP,1401,29709
KAIA,CHOC,590,12822
KAIA,COAS,1175,21729
KAIA,CVPL,1083,21134
KAIA,TERR,921,16374
